Item ID,Description,Customer ID,Customer Name,Invoice Number,Sales Rep 1 ID,Country,Bill to State,Invoice Date,Qty Order Sell,Amount
880-R0000-009IN,"PACK, 5 ,RAPID RH L6, SMART SENSOR",STA076,STANLEY STEPHENS CO,145267,DRH,USA,PA,2/26/2026,15,"2,719.50"
880-R0001-011IN,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",STA076,STANLEY STEPHENS CO,145267,DRH,USA,PA,2/26/2026,3,"1,045.80"
880-R0040-011IN,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",STA076,STANLEY STEPHENS CO,145267,DRH,USA,PA,2/26/2026,3,"2,643.75"
880-RRP50-025,"PACK, SLEEVE, 25 PC, RHP5.0",ROM001,ROMAN MOSAIC AND TILE,145067,INO,USA,PA,2/19/2026,2,262
880-RRP50-200,"PACK, SLEEVE, 200 PC, RHP5.0",ROM001,ROMAN MOSAIC AND TILE,144767,RHP,USA,PA,2/2/2026,1,391
880-RRP50-200,"PACK, SLEEVE, 200 PC, RHP5.0",ROM001,ROMAN MOSAIC AND TILE,145067,INO,USA,PA,2/19/2026,1,391
880-RRP55-010,"PACK, SMART SENSOR, REUSABLE, 10 PC",ROM001,ROMAN MOSAIC AND TILE,145024,RHP,USA,PA,2/16/2026,1,975
880-RRP60-050,"PACK, FINNED BASE 50PC, RHP5.0",ROM001,ROMAN MOSAIC AND TILE,145024,RHP,USA,PA,2/16/2026,1,25
880-RRP60-200,"PACK, FINNED BASE, 200 PC, RHP5.0",ROM001,ROMAN MOSAIC AND TILE,144767,RHP,USA,PA,2/2/2026,1,207
880-RRP60-200,"PACK, FINNED BASE, 200 PC, RHP5.0",ROM001,ROMAN MOSAIC AND TILE,145024,RHP,USA,PA,2/16/2026,1,207
880-R0000-009MA,"PACK, 5 ,RAPID RH L6, SMART SENSOR",EJX002,E J WELCH COMPANY,145141,DUS,USA,SC,2/20/2026,2,362.6
880-R0000-009MA,"PACK, 5 ,RAPID RH L6, SMART SENSOR",EJX002,E J WELCH COMPANY,145237,DUS,USA,SC,2/25/2026,1,181.3
880-R0000-009MA,"PACK, 5 ,RAPID RH L6, SMART SENSOR",EJX002,E J WELCH COMPANY,144802,DUS,USA,SC,2/4/2026,2,362.6
880-R0002-012MA,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",EJX002,E J WELCH COMPANY,144802,DUS,USA,SC,2/4/2026,3,"1,869.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR - NO CHARGE",TEC025,TECH FLOORING SERVICES,144770,RHP,USA,SC,2/2/2026,1,-
880-R0040-011MA,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",EJX002,E J WELCH COMPANY,145141,DUS,USA,SC,2/20/2026,1,881.25
880-R0040-011MA,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",EJX002,E J WELCH COMPANY,145237,DUS,USA,SC,2/25/2026,2,"1,762.50"
880-R0040-011MA,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",EJX002,E J WELCH COMPANY,144802,DUS,USA,SC,2/4/2026,1,881.25
880-R0050-011MA,"VALUE PACK, 50PC, RHP L6, SMART SENSOR",EJX002,E J WELCH COMPANY,145141,DUS,USA,SC,2/20/2026,1,"1,638.00"
880-R0100-011MA,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",EJX002,E J WELCH COMPANY,145141,DUS,USA,SC,2/20/2026,2,"5,496.00"
880-R0100-011MA,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",EJX002,E J WELCH COMPANY,145237,DUS,USA,SC,2/25/2026,3,"8,244.00"
880-R4100-020IN,"KIT, 20 PACK, BLUETOOTH, SMART LOGGER, DATA, V2",SCO029,SCOTT EQUIPMENT AND SURFACING,144967,RHP,USA,SC,2/11/2026,1,"1,580.00"
880-R0000-009IN,"PACK, 5 ,RAPID RH L6, SMART SENSOR",STA061,"STARKENBURG, MATTHEW",145185,INO,USA,SD,2/24/2026,1,259
674-R4100-002IN,"BLUETOOTH, SMART LOGGER,V2",DEN028,DENTON'S HARDWOOD FLOORING,145140,INO,USA,TN,2/20/2026,2,198
712-R0025-003,"TOOL, INSERTION, RAPID RH L6, SMART SENSOR,GREEN",PUR017,"PURDY, DUSTIN S",145076,AMA,USA,TN,2/19/2026,1,26
890-00080-001IN,Floor Sentry® Wood Floor Data Logger,DEN028,DENTON'S HARDWOOD FLOORING,145140,INO,USA,TN,2/20/2026,2,378
860-R0040-003MA,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,2,364
860-R0040-003MA,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH - WARRANTY REPLACEMENT",PRO016,PROFESSIONAL FLOORING SUPPLY,145051,DUS,USA,TX,2/18/2026,1,-
880-R0000-009MA,"PACK, 5 ,RAPID RH L6, SMART SENSOR",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,30,"5,439.00"
880-R0000-009MA,"PACK, 5 ,RAPID RH L6, SMART SENSOR",PRO016,PROFESSIONAL FLOORING SUPPLY,145051,DUS,USA,TX,2/18/2026,20,"3,626.00"
880-R0001-011MA,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,8,"2,788.80"
880-R0001-011MA,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",PRO016,PROFESSIONAL FLOORING SUPPLY,145051,DUS,USA,TX,2/18/2026,4,"1,394.40"
880-R0002-012IN,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",HOA008,HOAR CONSTRUCTION - TYLER,145181,INO,USA,TX,2/24/2026,1,890
880-R0002-012IN,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",LEV016,"LEVADA, RICHARD",145162,INO,USA,TX,2/23/2026,1,890
880-R0002-012MA,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,1,623
880-R0025-001MA,"KIT,TEST,pH,25 STRIP",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,2,58.5
880-R0040-011IN,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",WHI079,WHITE CAP - HOUSTON,144968,INO,USA,TX,2/11/2026,1,"1,175.00"
880-R0040-011MA,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,5,"4,406.25"
880-R0040-011MA,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",PRO016,PROFESSIONAL FLOORING SUPPLY,145051,DUS,USA,TX,2/18/2026,3,"2,643.75"
880-R0100-011MA,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",PRO016,PROFESSIONAL FLOORING SUPPLY,145293,DRH,USA,TX,2/27/2026,2,"5,496.00"
880-R0100-011MA,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",PRO016,PROFESSIONAL FLOORING SUPPLY,145051,DUS,USA,TX,2/18/2026,3,"8,244.00"
880-R4100-005IN,"KIT, 5 PACK, BLUETOOTH, SMART LOGGER, DATA, V2",ABQ001,ABQ INDUSTRIAL LP,145157,DUS,USA,TX,2/23/2026,1,330
880-R0WFP-350MA,WFP350+ Rapid RH® L6 Adv. Concrete Kit + DataGrabbers w/BT,PHA007,PHAZE CONCRETE,145143,INO,USA,UT,2/20/2026,1,"1,317.00"
880-R0025-001,"KIT,TEST,pH,25 STRIP",SOU005,SOURCE ONE FLOORING - STERLING,145149,INO,USA,VA,2/20/2026,10,390
880-R0025-001IN,"KIT,TEST,pH,25 STRIP",SOU005,SOURCE ONE FLOORING - STERLING,145149,INO,USA,VA,2/20/2026,-,-
880-R4100-005IN,"KIT, 5 PACK, BLUETOOTH, SMART LOGGER, DATA, V2",UNI070,UNION CHURCH MILLWORKS,144776,INO,USA,VA,2/2/2026,1,440
860-R0040-003IN,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",ABA001,ABATIELLO DESIGN CENTER,144781,RHP,USA,VT,2/2/2026,1,260
674-R4100-002,"BLUETOOTH, SMART LOGGER,V2",AMA027,AMAZON CUSTOMER,145189,AMA,USA,WA,2/25/2026,1,99
674-R4100-002,"BLUETOOTH, SMART LOGGER,V2",AMA027,AMAZON CUSTOMER,145115,AMA,USA,WA,2/20/2026,1,99
674-R4100-002,"BLUETOOTH, SMART LOGGER,V2",AMA027,AMAZON CUSTOMER,144945,AMA,USA,WA,2/11/2026,1,99
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,145234,AMA,USA,WA,2/25/2026,2,520
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,145099,AMA,USA,WA,2/20/2026,1,260
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,145103,AMA,USA,WA,2/20/2026,2,520
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,144868,AMA,USA,WA,2/6/2026,3,780
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,144877,AMA,USA,WA,2/6/2026,1,260
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,144878,AMA,USA,WA,2/6/2026,1,260
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,144971,AMA,USA,WA,2/12/2026,1,260
860-R0040-003,"TOTAL READER, RAPID RH L6, W/ LCD and BLUETOOTH",AMA027,AMAZON CUSTOMER,144993,AMA,USA,WA,2/12/2026,-1,-260
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145286,AMA,USA,WA,2/27/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145186,AMA,USA,WA,2/25/2026,2,518
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145193,AMA,USA,WA,2/25/2026,2,518
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145217,AMA,USA,WA,2/25/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145220,AMA,USA,WA,2/25/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145229,AMA,USA,WA,2/25/2026,3,777
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145214,AMA,USA,WA,2/25/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145224,AMA,USA,WA,2/25/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR - AMAZON CREDIT INVOICE 144948",AMA027,AMAZON CUSTOMER,145232,AMA,USA,WA,2/25/2026,-1,-259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145080,AMA,USA,WA,2/20/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145085,AMA,USA,WA,2/20/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145086,AMA,USA,WA,2/20/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145092,AMA,USA,WA,2/20/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145107,AMA,USA,WA,2/20/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145122,AMA,USA,WA,2/20/2026,2,518
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145127,AMA,USA,WA,2/20/2026,2,518
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145128,AMA,USA,WA,2/20/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144861,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144865,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144883,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144888,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144892,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144893,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144894,AMA,USA,WA,2/6/2026,3,777
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144895,AMA,USA,WA,2/6/2026,2,518
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144795,AMA,USA,WA,2/5/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144797,AMA,USA,WA,2/5/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144798,AMA,USA,WA,2/5/2026,2,518
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145039,AMA,USA,WA,2/17/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,2116566645,AMA,USA,WA,2/6/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144924,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144929,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144939,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144941,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144943,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144947,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144948,AMA,USA,WA,2/11/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144969,AMA,USA,WA,2/12/2026,1,-
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144975,AMA,USA,WA,2/12/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144980,AMA,USA,WA,2/12/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144981,AMA,USA,WA,2/12/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144985,AMA,USA,WA,2/12/2026,1,259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144992,AMA,USA,WA,2/12/2026,-1,-259
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144994,AMA,USA,WA,2/12/2026,-1,-259
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,145188,AMA,USA,WA,2/25/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,145189,AMA,USA,WA,2/25/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,145106,AMA,USA,WA,2/20/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,145131,AMA,USA,WA,2/20/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER - AMAZON CREDIT INVOICE 144708",AMA027,AMAZON CUSTOMER,144859,AMA,USA,WA,2/6/2026,-1,-498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,144885,AMA,USA,WA,2/6/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,144894,AMA,USA,WA,2/6/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,144896,AMA,USA,WA,2/6/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,144930,AMA,USA,WA,2/11/2026,1,498
880-R0001-011,"PACK, 5, RAPID RH L6 SMART SENSOR W/READER",AMA027,AMAZON CUSTOMER,144942,AMA,USA,WA,2/11/2026,1,498
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,145252,AMA,USA,WA,2/26/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,145110,AMA,USA,WA,2/20/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,145133,AMA,USA,WA,2/20/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,145135,AMA,USA,WA,2/20/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,144867,AMA,USA,WA,2/6/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,144895,AMA,USA,WA,2/6/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,2059340251,AMA,USA,WA,2/5/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,144931,AMA,USA,WA,2/11/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,144952,AMA,USA,WA,2/11/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,144975,AMA,USA,WA,2/12/2026,1,890
880-R0002-012,"KIT, RAPID RH L6 STARTER KIT PLUS-FAHRENHEIT",AMA027,AMAZON CUSTOMER,144985,AMA,USA,WA,2/12/2026,1,890
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145257,AMA,USA,WA,2/26/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145291,AMA,USA,WA,2/27/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145210,AMA,USA,WA,2/25/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145227,AMA,USA,WA,2/25/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145215,AMA,USA,WA,2/25/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145104,AMA,USA,WA,2/20/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145108,AMA,USA,WA,2/20/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145113,AMA,USA,WA,2/20/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,145114,AMA,USA,WA,2/20/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,144860,AMA,USA,WA,2/6/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,144950,AMA,USA,WA,2/11/2026,1,"1,175.00"
880-R0040-011,"VALUE PACK, 25PC, RHP L6 SMART SENSOR",AMA027,AMAZON CUSTOMER,144979,AMA,USA,WA,2/12/2026,1,"1,175.00"
880-R0050-011,"VALUE PACK, 50PC, RHP L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144875,AMA,USA,WA,2/6/2026,1,"2,184.00"
880-R0050-011,"VALUE PACK, 50PC, RHP L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144886,AMA,USA,WA,2/6/2026,1,"2,184.00"
880-R0050-011,"VALUE PACK, 50PC, RHP L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144936,AMA,USA,WA,2/11/2026,1,"2,184.00"
880-R0100-011,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145252,AMA,USA,WA,2/26/2026,1,"3,664.00"
880-R0100-011,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145256,AMA,USA,WA,2/26/2026,1,"3,664.00"
880-R0100-011,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,145118,AMA,USA,WA,2/20/2026,1,"3,664.00"
880-R0100-011,"SUPER VALUE PACK,RAPID RH L6, SMART SENSOR",AMA027,AMAZON CUSTOMER,144944,AMA,USA,WA,2/11/2026,1,"3,664.00"
880-R4100-005MA,"KIT, 5 PACK, BLUETOOTH, SMART LOGGER, DATA, V2",KUR010,"KURLE, DIANA",145018,INO,USA,WA,2/13/2026,1,440
890-00080-001,Floor Sentry® Wood Floor Data Logger,AMA027,AMAZON CUSTOMER,145195,AMA,USA,WA,2/25/2026,1,189
890-00080-001,Floor Sentry® Wood Floor Data Logger,AMA027,AMAZON CUSTOMER,144990,AMA,USA,WA,2/12/2026,1,189
880-RRP60-025,"PACK, FINNED BASE 25 PC, RHP5.0",KOH002,KOHLS FLOORCOVERING,145007,INO,USA,WI,2/2/2026,-1,-69
880-RRP60-025,"PACK, FINNED BASE 25 PC, RHP5.0",KOH002,KOHLS FLOORCOVERING,145008,INO,USA,WI,2/2/2026,1,69
880-R0000-009,"PACK, 5 ,RAPID RH L6, SMART SENSOR",INB001,INBERG-MILLER ENGINEERS,144966,RHP,USA,WY,2/11/2026,3,777
880-R0040-012,"KIT,UPGRADE,4.0 TO L6,25 PK,FAHRENHEIT",INB001,INBERG-MILLER ENGINEERS,144966,RHP,USA,WY,2/11/2026,1,1440+A1:K311
